chromosome,bp_min,bp_max,num_nodes,num_links,num_gendered_links,num_married,num_married_within_slice,num_married_ibd_links
18,3658838,4014959,6161,207,109,1246,1019,0
18,4014959,4425328,7580,296,149,1246,1273,2
18,4425328,4819731,7729,315,158,1246,1271,2
18,4819731,5261371,7810,358,175,1246,1293,2
18,5261371,5843287,9566,743,367,1246,1552,2
18,5843287,6160306,9748,847,437,1246,1572,2
18,6160306,6471939,9515,824,432,1246,1545,2
18,6471939,6790732,9328,645,348,1246,1505,2
18,6790732,7102036,7729,332,179,1246,1271,2
18,7102036,7419023,8566,557,279,1246,1429,2
18,7419023,7975518,8406,548,262,1246,1400,2
18,7975518,8594202,9229,633,312,1246,1518,2
18,8594202,9057509,10100,863,415,1246,1665,1
18,9057509,9521962,9497,794,383,1246,1570,1
18,9521962,9976338,9819,822,405,1246,1605,1
18,9976338,10373405,8118,380,195,1246,1312,1
18,10373405,10815366,7277,311,164,1246,1200,1
18,10815366,11266119,7551,322,167,1246,1234,1
18,11266119,12053552,6949,242,116,1246,1126,2
18,12053552,13471798,7412,351,180,1246,1201,3
18,13471798,15396666,10239,1023,532,1246,1645,3
18,15396666,19589173,10066,1005,525,1246,1621,3
18,19589173,19772007,9906,976,509,1246,1591,2
18,19772007,21121530,10834,1099,565,1246,1767,2
18,21121530,22125954,9753,594,300,1246,1612,0
18,22125954,22939837,8798,437,213,1246,1473,0
18,22939837,24062211,8563,408,195,1246,1420,0
18,24062211,24852839,9084,493,233,1246,1498,1
18,24852839,26032838,8774,489,244,1246,1439,1
18,26032838,27613378,8022,417,212,1246,1311,1
18,27613378,29558592,7305,313,160,1246,1192,1
18,29558592,32318460,7041,255,114,1246,1140,0
18,32318460,34162810,7689,285,130,1246,1242,0
18,34162810,35372521,7987,315,147,1246,1290,0
18,35372521,37798391,8283,319,148,1246,1327,0
18,37798391,39789713,8116,299,149,1246,1312,0
18,39789713,42366479,8159,319,165,1246,1319,0
18,42366479,43420177,8877,386,208,1246,1414,2
18,43420177,44446330,9265,429,231,1246,1503,2
18,44446330,45455084,8305,347,191,1246,1353,2
18,45455084,46227748,8683,369,185,1246,1411,4
18,46227748,47242997,8369,374,176,1246,1352,3
18,47242997,48352291,8742,435,213,1246,1414,3
18,48352291,49553330,8657,462,228,1246,1394,3
18,49553330,51389391,8722,452,233,1246,1399,3
18,51389391,53684221,7834,371,193,1246,1256,3
18,53684221,55124663,7292,279,142,1246,1167,3
18,55124663,56051135,6698,203,107,1246,1061,2
18,56051135,57058533,6497,188,96,1246,1029,2
18,57058533,57651188,10226,1249,626,1246,1676,2
18,57651188,58236573,10711,1442,720,1246,1741,2
18,58236573,59060975,10683,1441,718,1246,1739,2
18,59060975,60239967,9562,803,418,1246,1553,2
18,60239967,61476643,7582,272,131,1246,1257,2
18,61476643,62535345,8679,490,225,1246,1397,1
18,62535345,63312311,8850,522,244,1246,1451,2
18,63312311,65144853,8679,510,238,1246,1434,3
18,65144853,65873419,7663,335,178,1246,1267,3
18,65873419,66807880,7886,323,178,1246,1288,4
18,66807880,67402590,7795,317,168,1246,1272,4
18,67402590,69040579,8706,365,186,1246,1408,4
18,69040579,70101355,8198,300,137,1246,1342,2
18,70101355,70481218,7656,285,134,1246,1250,2
18,70481218,71087679,8681,361,169,1246,1431,2
18,71087679,71545322,9545,641,312,1246,1553,2
18,71545322,71828654,9396,712,338,1246,1522,2
18,71828654,72118521,9858,743,348,1246,1592,2
18,72118521,72938008,9874,640,287,1246,1589,2
18,72938008,73357802,8297,403,192,1246,1332,2
18,73357802,74119418,8761,431,201,1246,1408,2
18,74119418,74451915,7875,341,151,1246,1263,1
18,74451915,75046797,7038,249,105,1246,1112,1
18,75046797,75386708,6575,213,98,1246,1049,1
18,75386708,76114242,7996,364,183,1246,1280,1
18,76114242,76564017,7548,354,186,1246,1207,1
18,76564017,77287259,7045,330,176,1246,1129,1
19,260912,1471166,4083,122,51,1246,624,0
19,1471166,1720332,6892,283,125,1246,1080,0
19,1720332,1723463,6892,283,125,1246,1080,0
19,1723463,1984998,10660,1337,639,1246,1717,2
19,1984998,2238667,11724,1881,927,1246,1896,2
19,2238667,2499245,11673,1880,933,1246,1883,2
19,2499245,2850616,10099,1171,609,1246,1619,1
19,2850616,3154978,8373,497,270,1246,1381,0
19,3154978,3452350,6700,245,133,1246,1107,0
19,3452350,3906611,7632,312,162,1246,1276,0
19,3906611,4344619,8616,451,230,1246,1426,0
19,4344619,4815715,8787,491,238,1246,1459,0
19,4815715,5359601,8926,569,279,1246,1472,0
19,5359601,5364606,7763,428,209,1246,1296,0
19,5364606,5965192,9647,752,372,1246,1615,1
19,5965192,6460214,8856,606,305,1246,1474,1
19,6460214,6831655,8667,526,272,1246,1436,1
19,6831655,7259346,6457,203,102,1246,1043,1
19,7259346,7976698,7350,265,142,1246,1179,2
19,7976698,8515160,7504,304,158,1246,1202,4
19,8515160,9066132,8308,404,197,1246,1346,4
19,9066132,9860222,8485,479,237,1246,1393,4
19,9860222,10627322,8445,465,234,1246,1392,3
19,10627322,12795789,8173,393,205,1246,1342,2
19,12795789,13646248,7171,268,152,1246,1181,2
19,13646248,14274760,7292,295,157,1246,1166,2
19,14274760,15070626,7839,318,165,1246,1251,2
19,15070626,15855044,7358,267,140,1246,1169,1
19,15855044,16926067,7447,239,123,1246,1198,1
19,16926067,17641391,7905,318,159,1246,1287,1
19,17641391,17877896,8191,415,206,1246,1345,1
19,17877896,18205384,8830,516,258,1246,1451,1
19,18205384,18215161,7922,445,223,1246,1307,0
19,18215161,19289245,9059,531,270,1246,1488,1
19,19289245,20748774,8373,419,220,1246,1401,1
19,20748774,27869437,8339,408,204,1246,1385,1
19,27869437,29899972,8004,370,177,1246,1316,1
19,29899972,30944958,8289,403,188,1246,1351,1
19,30944958,31598270,8439,467,225,1246,1408,2
19,31598270,32534001,8351,470,237,1246,1402,2
19,32534001,33834096,8794,524,268,1246,1455,3
19,33834096,34501628,10148,1708,840,1246,1663,3
19,34501628,35243100,10801,2140,1069,1246,1769,3
19,35243100,35587635,10988,2208,1100,1246,1815,4
19,35587635,36197153,10726,1549,768,1246,1759,4
19,36197153,36210522,7726,357,176,1246,1263,1
19,36210522,38416532,8778,449,224,1246,1445,1
19,38416532,39783108,9084,486,243,1246,1508,1
19,39783108,40907408,8533,405,200,1246,1417,0
19,40907408,42000366,8784,531,257,1246,1477,0
19,42000366,44019589,8468,478,223,1246,1415,0
19,44019589,44820119,7970,410,194,1246,1313,1
19,44820119,45871606,8345,382,181,1246,1350,1
19,45871606,46663478,7375,288,135,1246,1205,1
19,46663478,47762607,7802,305,137,1246,1287,1
19,47762607,48534479,9082,511,241,1246,1478,2
19,48534479,48954421,9424,607,285,1246,1534,2
19,48954421,49372106,9948,698,336,1246,1635,2
19,49372106,50000009,9904,731,370,1246,1620,1
19,50000009,50855400,9058,533,273,1246,1487,2
19,50855400,51200073,8050,421,217,1246,1300,2
19,51200073,51466516,7734,434,225,1246,1259,2
19,51466516,51743728,9093,748,392,1246,1472,1
19,51743728,52009337,10726,1547,781,1246,1742,2
19,52009337,52010404,10465,1517,769,1246,1701,2
19,52010404,52285499,11217,1649,839,1246,1825,3
19,52285499,52792830,10378,1307,660,1246,1674,2
19,52792830,53340049,9716,723,379,1246,1578,1
19,53340049,53775448,7980,366,193,1246,1307,0
19,53775448,54028892,7432,330,178,1246,1222,0
19,54028892,54230116,8237,410,218,1246,1341,1
19,54230116,54434126,7207,308,161,1246,1139,1
19,54434126,54759540,7302,311,154,1246,1146,1
19,54759540,55097535,7699,301,147,1246,1211,1
19,55097535,55420645,7357,258,132,1246,1183,1
19,55420645,55423488,6773,226,112,1246,1091,1
19,55423488,55824332,8223,337,172,1246,1327,2
19,55824332,56302176,7591,296,160,1246,1238,2
19,56302176,56794573,7427,277,156,1246,1201,2
19,56794573,57322755,5423,146,90,1246,829,2
19,57322755,58928312,4363,102,60,1246,670,2
20,63231,416954,5999,209,122,1246,989,1
20,416954,691433,6660,242,144,1246,1084,1
20,691433,909863,7471,271,157,1246,1211,1
20,909863,913000,5556,146,86,1246,877,1
20,913000,1612491,6727,202,118,1246,1074,1
20,1612491,2092874,7064,240,138,1246,1109,0
20,2092874,2585770,7966,316,170,1246,1295,0
20,2585770,3145824,8344,361,177,1246,1355,0
20,3145824,3985917,7974,324,150,1246,1293,0
20,3985917,4593041,7540,284,125,1246,1227,0
20,4593041,4594247,5787,181,77,1246,935,0
20,4594247,5001337,7133,277,125,1246,1162,0
20,5001337,5348790,7660,409,199,1246,1275,0
20,5348790,5655073,7631,412,203,1246,1267,0
20,5655073,5823941,8375,469,233,1246,1390,0
20,5823941,6436147,8144,416,209,1246,1356,0
20,6436147,6957479,9945,954,486,1246,1661,0
20,6957479,7232626,9945,1161,594,1246,1657,0
20,7232626,7859896,10347,1258,637,1246,1709,0
20,7859896,8336316,9943,1037,529,1246,1644,0
20,8336316,9323348,8748,522,258,1246,1446,1
20,9323348,9325269,6718,243,119,1246,1094,1
20,9325269,9836339,7555,293,143,1246,1227,1
20,9836339,10337546,8620,667,341,1246,1420,2
20,10337546,11058072,9081,731,368,1246,1475,2
20,11058072,11194225,9052,744,378,1246,1493,2
20,11194225,11195134,8259,554,278,1246,1373,2
20,11195134,12448188,8824,591,298,1246,1458,2
20,12448188,13128575,7466,270,129,1246,1240,1
20,13128575,15146357,8143,324,163,1246,1330,1
20,15146357,15523985,8055,332,171,1246,1305,1
20,15523985,15725914,9063,492,262,1246,1495,1
20,15725914,16633030,8971,466,254,1246,1474,1
20,16633030,17454126,8632,435,234,1246,1435,1
20,17454126,18255771,8321,364,183,1246,1381,1
20,18255771,19181184,7584,321,146,1246,1268,2
20,19181184,20000206,8713,473,233,1246,1449,2
20,20000206,20643393,8898,609,300,1246,1490,3
20,20643393,22404601,9409,656,326,1246,1571,4
20,22404601,22408659,8743,574,284,1246,1454,4
20,22408659,23387816,9673,674,333,1246,1608,4
20,23387816,26287041,9122,491,252,1246,1503,4
20,26287041,31811128,8516,411,215,1246,1415,3
20,31811128,35417492,9177,547,297,1246,1498,3
20,35417492,36418415,8924,540,286,1246,1455,2
20,36418415,37314300,9094,543,295,1246,1481,1
20,37314300,37340894,7416,339,177,1246,1190,0
20,37340894,39121493,8675,461,224,1246,1403,0
20,39121493,40567274,8348,394,187,1246,1345,0
20,40567274,40570689,7345,320,154,1246,1187,0
20,40570689,41171759,8047,377,179,1246,1311,0
20,41171759,42509638,8398,378,182,1246,1366,1
20,42509638,42698331,6790,237,119,1246,1115,1
20,42698331,42716468,6268,205,109,1246,1032,1
20,42716468,44661045,7694,310,160,1246,1263,1
20,44661045,45289924,7766,341,164,1246,1260,1
20,45289924,45974092,8097,427,208,1246,1338,2
20,45974092,46655447,8216,432,210,1246,1363,1
20,46655447,46656919,6927,319,156,1246,1143,1
20,46656919,47251687,8161,432,218,1246,1353,1
20,47251687,48670363,7786,358,173,1246,1298,1
20,48670363,49580834,8062,375,186,1246,1334,2
20,49580834,49930425,7979,360,183,1246,1318,2
20,49930425,50633472,8034,339,173,1246,1318,2
20,50633472,51651027,7812,318,162,1246,1263,2
20,51651027,51652167,6582,209,100,1246,1044,2
20,51652167,52198619,7704,269,128,1246,1242,2
20,52198619,52625127,7403,261,128,1246,1203,2
20,52625127,53380907,7234,233,109,1246,1162,2
20,53380907,54269483,8796,500,255,1246,1439,1
20,54269483,54270458,7870,438,223,1246,1278,1
20,54270458,54762418,8665,531,275,1246,1417,2
20,54762418,55228484,8685,534,276,1246,1434,2
20,55228484,55846440,7485,364,185,1246,1241,2
20,55846440,56515754,6591,208,109,1246,1062,2
20,56515754,57056930,7277,274,139,1246,1157,0
20,57056930,57325103,7880,323,166,1246,1265,0
20,57325103,57992000,8043,344,184,1246,1310,0
20,57992000,58452566,8984,511,268,1246,1496,0
20,58452566,58924132,8130,431,234,1246,1369,0
20,58924132,59384404,7785,417,223,1246,1288,0
20,59384404,59855632,6800,253,133,1246,1143,0
20,59855632,60315706,6774,298,154,1246,1110,0
20,60315706,60788970,8131,438,219,1246,1353,0
20,60788970,61265280,8652,530,276,1246,1422,1
20,61265280,61720533,10347,1037,520,1246,1725,1
20,61720533,61726376,9047,828,413,1246,1535,1
20,61726376,62198324,10528,1356,677,1246,1754,1
20,62198324,62662525,9610,1212,601,1246,1612,1
21,10713423,14818192,12693,5667,2796,1246,2071,2
21,14818192,15252342,13537,6427,3193,1246,2199,4
21,15252342,15646060,13679,6501,3235,1246,2221,4
21,15646060,15659151,11810,2369,1194,1246,1912,2
21,15659151,16082060,11962,2354,1190,1246,1931,2
21,16082060,16724803,10000,849,451,1246,1607,1
21,16724803,16731472,6915,349,189,1246,1134,1
21,16731472,17494345,7615,391,214,1246,1229,1
21,17494345,17723708,7045,343,179,1246,1146,1
21,17723708,18674800,6625,248,130,1246,1074,1
21,18674800,19446036,7189,288,153,1246,1132,2
21,19446036,19842473,8571,394,193,1246,1389,2
21,19842473,20390670,8456,405,190,1246,1372,1
21,20390670,21424129,9144,476,221,1246,1492,1
21,21424129,22011190,7932,358,178,1246,1309,0
21,22011190,22609204,7276,318,161,1246,1203,1
21,22609204,24470589,7635,303,164,1246,1234,1
21,24470589,25351030,7383,259,150,1246,1176,1
21,25351030,26321029,7743,284,153,1246,1237,0
21,26321029,27688114,7422,253,138,1246,1186,0
21,27688114,28325920,7604,258,142,1246,1230,0
21,28325920,28827383,6735,206,109,1246,1088,0
21,28827383,30893278,6960,210,112,1246,1121,0
21,30893278,32278457,6799,213,115,1246,1126,0
21,32278457,33276295,9166,919,460,1246,1472,0
21,33276295,33767875,10082,1271,635,1246,1625,0
21,33767875,34332299,10099,1289,644,1246,1631,0
21,34332299,35375178,10954,1387,687,1246,1775,0
21,35375178,35914622,8703,496,241,1246,1419,0
21,35914622,36469037,8217,432,211,1246,1325,0
21,36469037,37754836,6926,227,117,1246,1124,0
21,37754836,38308552,8497,476,226,1246,1404,0
21,38308552,39197323,8795,523,257,1246,1453,0
21,39197323,39863128,9872,725,359,1246,1622,0
21,39863128,40438021,9933,799,410,1246,1625,1
21,40438021,40959440,9888,828,426,1246,1612,1
21,40959440,41294890,10050,854,439,1246,1638,1
21,41294890,41824967,8597,473,238,1246,1397,1
21,41824967,42320428,8088,372,194,1246,1318,1
21,42320428,42748780,8160,389,209,1246,1326,1
21,42748780,43096852,8172,396,219,1246,1326,1
21,43096852,43433157,7936,385,200,1246,1287,2
21,43433157,43766560,9511,834,457,1246,1576,2
21,43766560,44103949,9591,831,459,1246,1610,2
21,44103949,44748660,11218,1754,899,1246,1853,2
21,44748660,45476787,13109,6360,3215,1246,2124,2
21,45476787,45756069,13234,6521,3281,1246,2142,2
21,45756069,46041618,13376,6636,3336,1246,2164,2
21,46041618,46319417,12959,5028,2488,1246,2108,3
21,46319417,46606631,12793,4570,2271,1246,2080,4
21,46606631,46884035,14232,8870,4383,1246,2278,8
21,46884035,47170084,14343,8379,4148,1246,2298,8
21,47170084,47450674,14237,7230,3584,1246,2277,6
21,47450674,47733570,14887,17546,8752,1246,2397,6
21,47733570,48014585,13970,14424,7279,1246,2250,4
22,16114244,17471629,3100,74,40,1246,507,1
22,17471629,17857128,5797,204,105,1246,980,1
22,17857128,18232368,7477,362,190,1246,1245,1
22,18232368,18633446,8432,533,265,1246,1388,2
22,18633446,19236489,8830,744,347,1246,1463,2
22,19236489,19852836,8501,728,357,1246,1425,1
22,19852836,20462490,8914,871,426,1246,1495,1
22,20462490,21075537,9745,1131,551,1246,1588,0
22,21075537,21797812,9325,1024,495,1246,1516,0
22,21797812,22348520,8430,681,322,1246,1367,0
22,22348520,22611071,8056,559,269,1246,1307,0
22,22611071,23468538,7466,321,162,1246,1218,0
22,23468538,24107608,7888,414,215,1246,1300,0
22,24107608,24108977,7284,377,195,1246,1206,0
22,24108977,25232862,9562,782,400,1246,1612,0
22,25232862,25504247,9884,860,445,1246,1673,0
22,25504247,25829084,9834,846,431,1246,1688,0
22,25829084,26332483,9818,785,404,1246,1653,0
22,26332483,26839472,9595,669,340,1246,1586,1
22,26839472,27143245,8824,572,288,1246,1449,1
22,27143245,27144070,8159,493,242,1246,1355,1
22,27144070,27459210,8970,558,281,1246,1477,1
22,27459210,27762566,7631,314,164,1246,1234,1
22,27762566,27763167,6400,233,130,1246,1022,1
22,27763167,28023875,9253,576,305,1246,1463,1
22,28023875,28652428,9971,740,375,1246,1612,1
22,28652428,30410491,10109,799,394,1246,1646,1
22,30410491,32565654,9380,643,313,1246,1539,1
22,32565654,33393472,8346,474,229,1246,1365,1
22,33393472,34432759,7321,255,123,1246,1205,0
22,34432759,35894576,7103,250,126,1246,1154,0
22,35894576,36562552,6961,261,135,1246,1122,0
22,36562552,36562996,6429,232,122,1246,1033,0
22,36562996,37217804,7523,286,151,1246,1213,0
22,37217804,37492891,6846,217,114,1246,1098,1
22,37492891,38240503,7676,310,167,1246,1252,1
22,38240503,39213327,7114,274,149,1246,1167,1
22,39213327,39219932,6446,242,132,1246,1047,1
22,39219932,40375703,7271,283,152,1246,1190,1
22,40375703,43741585,11660,2800,1429,1246,1901,4
22,43741585,44310090,11883,3207,1644,1246,1929,4
22,44310090,44416429,11913,3225,1657,1246,1934,4
22,44416429,44417927,10507,1862,973,1246,1714,3
22,44417927,44818534,11098,1926,1003,1246,1817,3
22,44818534,45242240,7595,291,152,1246,1254,1
22,45242240,45588604,9186,702,366,1246,1505,2
22,45588604,46011471,10411,1200,624,1246,1677,2
22,46011471,46265245,9808,1124,585,1246,1590,2
22,46265245,46871094,10091,1055,548,1246,1636,2
22,46871094,47483147,7436,356,184,1246,1195,0
22,47483147,48088731,6584,217,111,1246,1069,1
22,48088731,48701023,5922,170,83,1246,953,1
22,48701023,49252662,5443,139,65,1246,848,1
22,49252662,49622783,5575,133,65,1246,884,1
22,49622783,49987043,11349,2854,1447,1246,1845,1
22,49987043,50357416,13002,7194,3622,1246,2107,0
22,50357416,50721003,13367,8442,4283,1246,2166,0
22,50721003,51091642,12990,7867,3967,1246,2110,0
